ca_address_sk|ca_street_number|ca_street_name|ca_city|ca_state|ca_zip
39434|859|Mill |Newtown|MS|51749
39435|33|Hill West|Bunker Hill|WV|20150
39436|224|Elm Maple|Bloomingdale|WI|51824
39437|823|Pine |Crossroads|TN|30534
39438|278|3rd |Unionville|IA|51711
39439|353|Park |Ashland|NY|14244
39440|638|Locust Hickory|Jamestown|FL|36867
39441|465|Washington Davis|Franklin|IL|69101
39442|256|Pine Thirteenth|Mount Zion|PA|18054
39443|297|12th Washington|Pleasant Valley|NJ|03077
39444|231||Stringtown||70162
39445|711|Sycamore Park||HI|
39446|231|Locust |Oak Ridge|TN|38371
39447|338|12th |Brownsville|TN|39310
39448|660|5th Davis|Saint Johns|LA|75717
39449|284|South 4th|New Hope|NM|89431
39450|227|Sunset |Pine Grove|TX|74593
39451|357|Dogwood |Cedar Grove|AK|90411
39452|459|Church Park|Centerville|VA|20059
39453|624|9th |Shaw|CO|80618
39454|807|Cedar 3rd|Winslow|KY|48525
39455|85|8th |Walnut Grove|IA|57752
39456|518|Ridge |Glenwood|OR|93511
39457|51|Church |Maple Grove|CO|88252
39458|330|Lake |Springfield|NC|29303
39459|491|Ash Second|Sunnyside|MA|02552
39460|248|Miller Cedar|Farmington|GA|39145
39461|5|North Johnson|Spring Hill|MS|56787
39462|396|5th |Arlington|OK|76557
39463|203|8th Franklin|Plainville|GA|36115
39464|795|6th Dogwood|Sunnyside|ME|02552
39465|958|Hickory |Fairfield|CA|96192
39466|239|Lake Meadow|Riverdale|VA|29391
39467|860|3rd |Greenfield|OR|95038
39468|567|Spruce |Mount Vernon|MD|29127
39469|188|Main Highland|Pleasant Grove|TX|74136
39470|978|Willow |Mount Vernon|TN|39127
39471|530|15th Miller|Red Oak|IN|45018
39472|647|4th |Greenfield|ID|85038
39473|398|Johnson |Shiloh|IL|69275
39474|119|Cherry |Fairview|AR|75709
39475|849|Park |Ellisville|MI|46820
39476|322|Tenth Green|Bethel|IA|55281
39477|786|10th |New Hope|IL|69431
39478|589|Cedar |Highland|MO|69454
39479|692|Hickory |Macedonia|TN|31087
39480|902|Valley |Hillcrest|TX|73003
39481|354|Cherry |Georgetown|VA|27057
39482|391|Park 4th|Oak Ridge|TX|78371
39483|128|Church Eigth|Barnes|MN|53788
39484|299|Highland |Peoria|WY|89818
39485|446|Church |Belmont|MS|50191
39486|484|Hill Willow|Forestville|ME|03627
39487|836|Hickory |Williamsville|IL|68754
39488|253|Sycamore 12th|Wilson|MI|46971
39489|20|Church Maple|Forest|AL|37537
39490|679|Park Seventh|Riverside|KY|49231
39491|942|Walnut View|Highland|WV|29454
39492|868|Johnson Mill|Red Hill|TX|74338
39493|855|View Davis|Pleasant Hill|TX|73604
39494|217|13th Ridge|Salem|KS|68048
39495|861|Willow Jackson|White Oak|ND|56668
39496|36|Seventh |Roscoe|OR|91854
39497|458|Church |Blue Springs|TX|74686
39498|889|Maple |Mount Olive|TX|78059
39499|129|Church |Georgetown|IA|57057
39500|231|8th 4th|Elkton|MS|53481
39501|70|Jefferson West|Elizabeth|CO|82935
39502|314|Washington |Georgetown|CO|87057
39503|587|Lee |Clifton|IA|58014
39504|419|Main Main|Oakland|NC|29843
39505|160|South Mill|Kingston|IL|64975
39506|992|Third Lee|Amherst|WV|28119
39507|749|Broadway |New Hope|NV|89431
39508|961|View Locust|Lakeview|TX|78579
39509|451|Walnut Main|Greenville|GA|31387
39510|652||||85709
39511|986|Lincoln Miller|Springfield|WI|59303
39512|806|Sixth |Mountain View|NJ|05066
39513|134|Ridge Ash|Franklin|FL|39101
39514|583|North Williams|Liberty|GA|33451
39515|624|Fifth View|Bridgeport|AL|35817
39516|852|3rd |Mount Vernon|AR|79127
39517|598|Fourth 10th|Bunker Hill|OK|70150
39518|927|Fifth |Union|MT|68721
39519|827||||
39520|880|Eigth |Ashland|KS|64244
39521|675|Spring 5th|Kingston|CO|84975
39522|376|6th Maple|Gladstone|OH|40894
39523|436|Elm Highland|Riverdale|CA|99391
39524|727|Twelfth |Mountain View||
39525|877|Willow Cedar|Spring Hill|NC|26787
39526|743|North |Springfield|WV|29303
39527|910|7th Lake|Brookwood|WA|90965
39528|789|Lakeview North|Oakdale|MO|69584
39529|475|5th |Hopewell|NC|20587
39530|674|1st Forest|Ferguson|KY|41821
39531|82|3rd |Liberty|NE|63451
39532|985|5th Center|Hopewell|MT|60587
39533|33|Seventh |Arlington|FL|36557
39534|45|Park |Clifton|NE|68014
39535|645||Newtown|KY|
39536||South College|Oak Hill|CO|87838
39537|609|Eigth Adams|Unionville|FL|31711
39538|310|14th 15th|Glendale|KS|63951
39539|353|Church |Glendale|GA|33951
39540|514|6th Park|San Jose|MN|58003
39541|666|Walnut |Waterloo|MO|61675
39542|994|West Park|Edgewood|IL|60069
39543|618|13th |Five Forks|VA|22293
39544|1000|Cedar |Spring Hill|MO|66787
39545|330|Woodland |Wildwood|FL|36871
39546|293|Lincoln Washington|Springdale|NY|18883
39547|812|1st Hickory|Bridgeport|CA|95817
39548|111|River Mill|Northwood|ND|54104
39549|166|Willow |Bayview|LA|79672
39550|295|East |Willow|AR|76798
39551|43|Chestnut Second|Lakeside|NE|69532
39552|204|First |Hopewell|MI|40587
39553|738|Maple Jackson|Clifton|OR|98014
39554|544|Washington Central|Greenfield|KS|65038
39555|481|South Oak|Franklin|SC|29101
39556|389|Ridge |Riverview|MI|49003
39557|641|Jackson Ash|Lincoln|OH|41289
39558|977|Cedar Sycamore|Lakewood|MN|58877
39559|464|6th 3rd|Riverview|PA|19003
39560|803|Smith Johnson|Shady Grove|IA|52812
39561|347|Fifth |Peru|OK|70302
39562|581|2nd Railroad|Plainview|KY|43683
39563|93|Center 1st|Midway|OK|71904
39564|78|3rd Poplar|Mountain View|MO|64466
39565|103|7th |Centerville|KY|40059
39566|300|Oak Church|Macedonia|NY|11087
39567|821|Cherry |New Hope|AR|79431
39568|717|Johnson |Pleasant Valley|VA|22477
39569|804|Third Dogwood|Springdale|ME|09483
39570||East |||
39571|573|Franklin Fifth|Greenwood|NH|09428
39572|731|Walnut |Lebanon|SC|22898
39573|778|Fourth |Mountain View|OR|94466
39574|861|3rd Meadow|Oak Grove|WI|58370
39575|819|Railroad Meadow|Pine Grove|AR|74593
39576|376|2nd |Newport|AR|71521
39577|133|||MN|
39578|365|3rd |Carter|FL|30919
39579|56|Mill |Mount Pleasant|VA|22739
39580|537|Lakeview Laurel|Derby|AL|37702
39581|252|Johnson 4th|Pine Grove|NV|84593
39582|11|College |Red Hill|HI|94338
39583|831|Davis |Longwood|KS|67021
39584|942|Franklin |Hamilton|MT|62808
39585|221|Third |Highland Park|IL|66534
39586|108|Railroad Park|Greenfield|AK|95038
39587|488|Center |Pleasant Valley|OR|92477
39588|684||Pleasant Valley|AL|32477
39589|734|4th Church|Morris|VA|26696
39590|54|Valley |Oakwood|TX|70169
39591|907|Dogwood |Mount Pleasant|TX|72739
39592|60|Highland Third|Woodlawn|OK|74098
39593|708|Center Miller|Centerville|MN|50059
39594|46|1st |Hillcrest|KS|63003
39595|200|12th |Sulphur Springs|GA|38354
39596|907|Lake Main|Waterloo|ID|81675
39597|539|Oak |Pleasant Grove|NC|24136
39598|317|College Ninth|Avery|TX|70194
39599|805|West |Glendale|IA|53951
39600|878|Poplar Second|Mount Vernon|OH|49127
39601|49|Broadway |Bunker Hill|IL|60150
39602|542|Park |Hillcrest|ND|53003
39603|118|Willow Dogwood|Altamont|GA|39387
39604|847|14th |Wildwood|NV|86871
39605|497|Locust |Amherst|MS|58119
39606|270|Fourth |Lebanon|CA|92898
39607|607|Johnson College|Forest Hills|VA|29237
39608|971|Pine |Pleasant Hill|IL|63604
39609|344|7th |Lincoln|NC|21289
39610|878|Jefferson Walnut|Wilson|GA|36971
39611|994|15th |Five Points|AL|36098
39612|373|Chestnut North|Lakewood|OH|48877
39613|487|College Center|Deerfield|MT|69840
39614|748|Davis |Pine Grove|OR|94593
39615|841|North |Georgetown|IA|57057
39616|466|Adams |Hillcrest|ND|53003
39617|821|View |Bethel|MT|65281
39618|679|Pine 3rd|Oak Ridge|FL|38371
39619|47|Lincoln 5th|Pleasant Hill|UT|83604
39620|837|2nd |Greenville|PA|11387
39621|690|Wilson 5th|Enterprise|MO|61757
39622|439|Eigth Church|Enterprise|IA|51757
39623|286|Sunset |Glenwood|MI|43511
39624|169|Franklin |Concord|NY|14107
39625|684|Pine |Glenwood|NE|63511
39626|15|7th 6th|Granite|NE|66284
39627|363|Adams Smith|Clifton|SC|28014
39628|810|Main |Lakeside|NY|19532
39629|159|Lake |Highland|IN|49454
39630|434|Mill 8th|Summerville|AR|72033
39631|14|Pine |Riverview|KY|49003
39632|830|Seventh |Cedar Grove|KY|40411
39633|439|Johnson |Mount Olive|AL|38059
39634|595|Sunset |Clifton|OK|78014
39635|596|Second |Sulphur Springs|IN|48354
39636|453|Madison |Brownsville|VA|29310
39637|114|Cedar |Providence|GA|36614
39638|364|Spring |Walnut Grove|IN|47752
39639|445|Railroad Willow|Oakland|MS|59843
39640|33|Jefferson |Wilson|NY|16971
39641|419|Maple |Deerfield|IL|69840
39642||14th ||MI|
39643|571|Lake 4th|Pleasant Grove|KY|44136
39644|977|Pine Eigth|Glendale|MI|43951
39645|139|West Church|Crossroads|NC|20534
39646|98|Cedar Johnson|Brownsville|AZ|89310
39647|598|Willow Fourth|Pleasant Grove|AK|94136
39648|177|6th |Providence|TN|36614
39649|254|Hill Church|Kingston|TX|74975
39650|32|Third Wilson|Jamestown|MI|46867
39651|126|Ridge |Somerville|TX|77783
39652|766|View |Newtown|MI|41749
39653|799|Center Park|Fayetteville|KS|61732
39654||Locust Park|Gum Springs|IL|
39655|497|Hillcrest Fourth|Brownsville|TX|79310
39656|617|2nd |Belmont|IL|60191
39657|||||10965
39658|399|Laurel |Bayside|OK|79550
39659|191|Sixth Elm|Franklin|NC|29101
39660|111|Davis Cherry|Brownsville|NC|29310
39661|341|Park Hill|Walnut Grove|CO|87752
39662|682|Church Forest|Hopewell|UT|80587
39663|10|Spring |Oakdale|MO|69584
39664|894|Church Lee|Edgewood|TX|70069
39665|857|Fifth Jackson|Greenville|NY|11387
39666|269|Lakeview Hill|Fairfield|KY|46192
39667|139|3rd Ridge|Springdale|OH|48883
39668|367|Eigth |Oak Hill|CA|97838
39669|865|Davis Fourth|Leesville|CO|85423
39670|734|Lincoln |Wildwood|NC|26871
39671|397|South 11th|Sulphur Springs|KS|68354
39672|73|Ash |Hopewell|CA|90587
39673|496|12th |Glenwood|NC|23511
39674|857|1st 11th|Shady Grove|CA|92812
39675|651|Johnson Sunset|Highland Park|VA|26534
39676|429|5th Dogwood|Enterprise|OR|91757
39677|476|Miller |Oak Hill|IN|47838
39678|281|Oak |Salem|VT|08648
39679|705|Hillcrest |Marion|MN|50399
39680|638|Park |Antioch|IL|68605
39681|545|Second 8th|Hamilton|KY|42808
39682|130|Willow |Shady Grove|OH|42812
39683|583|4th Lake|Shiloh|VA|29275
39684|150|Forest Railroad|White Oak|WV|26668
39685|768|Second |Edgewood|FL|30069
39686|665|Park |Highland Park|AL|36534
39687|989|Oak Washington|Highland|IA|59454
39688|38|Broadway Mill|Riverview|VA|29003
39689|667|2nd |Oakland|GA|39843
39690|769|Green Woodland|Enterprise|CA|91757
39691|422|Main 7th|Pine Grove|TN|34593
39692|715|Oak 13th|Greenwood|KY|48828
39693|28|Johnson |Harmony|SC|25804
39694|378|Hillcrest |Macon|KS|60369
39695|991|Railroad Smith|Forest Hills|UT|89237
39696|929|Main |Mountain View|MT|64466
39697|815|Church Willow|Ashland|NV|84244
39698|483|Sixth |Woodlawn|FL|34098
39699|29|Green |Oak Ridge|AL|38371
39700|220|Spruce |Lincoln|WV|21289
39701|591|Williams |Liberty|WI|53451
39702|209|Pine Sunset|Riverside|NC|29231
39703|57|Broadway Fifteenth|Newport|PA|11521
39704|895|Williams |Ashland|ND|54244
39705|776|Second |Bridgeport|SD|55817
39706|47|7th Main|Bethel|TX|75281
39707|186|Johnson Spruce|Sulphur Springs|AL|38354
39708|849|Fifth |Stringtown|KY|40162
39709|346|Poplar Sunset|Five Forks|TX|72293
39710|867|Tenth |Mountain View|TX|74466
39711|983|Park Sycamore|Globe|VA|29614
39712|527|Park |Cedar Grove|MO|60411
39713|133|Pine |Oakdale|GA|39584
39714|371|Elm |Kingston|CA|94975
39715|309|6th |Clinton|TX|78222
39716|308|Seventh Hill|Harmony|TN|35804
39717|481|Sixth |Newport|IA|51521
39718|324|Williams Highland|Oakland|NY|19843
39719|170|5th 1st|Midway|WY|81904
39720|240|4th 3rd|Unionville|CO|81711
39721|751|Washington Oak|Bridgeport|AZ|85817
39722|988|Broadway |Mount Pleasant|NM|82739
39723|901|Maple |Carter|IL|60919
39724|32|Cherry Wilson|Ashland|GA|34244
39725|798|Pine 12th|Woodlawn|TX|74098
39726|984|View |Mount Zion|MS|58054
39727|464|Main |Kingston|TX|74975
39728|872|Maple |Riverview|TX|79003
39729|560|Park Franklin|Clinton|MT|68222
39730|989|Meadow |Waterloo|NC|21675
39731|681|Mill |Greenfield|WA|95038
39732|361|15th |Buena Vista|ID|85752
39733|962|Sixth Cedar|Sulphur Springs|TX|78354
39734|479|3rd |Shady Grove|NC|22812
39735|633|First Lincoln|Bunker Hill|TX|70150
39736|995|Washington Park|Jamestown|MT|66867
39737|891|7th 3rd|Oak Hill|GA|37838
39738|622|15th Elm|Lakewood|VT|09477
39739|34|Walnut |Woodville|MO|64289
39740|716|Cedar Central|Forest Hills|TX|79237
39741|321|14th |Highland Park|KS|66534
39742|198|15th Church|Bridgeport|TX|75817
39743|238|Center Lake|Providence|WA|96614
39744|40|Madison |Providence|KY|46614
39745|323|Second College|Florence|TX|73394
39746|462|Chestnut Sixth|Plainview|GA|33683
39747||||PA|15281
39748|989|9th |Mount Olive|NC|28059
39749|799|6th |Mount Olive|TX|78059
39750|585|14th Main|Sulphur Springs|TN|38354
39751|384|Mill Cherry|Riverside|GA|39231
39752|496|Locust |New Hope|TX|79431
39753|427|Spring Dogwood|Shady Grove|SC|22812
39754|674|Cedar 2nd|Whitesville|AK|95903
39755|420|1st |Marion|MD|20399
39756|656||||
39757|512|Thirteenth |Summit|IL|60499
39758|29|11th Third|Jamestown|AR|76867
39759|758|4th |Springfield|FL|39303
39760|86|Fourth Highland|Jackson|OH|49583
39761|249|Park Seventh|New Hope|TN|39431
39762|318|River Meadow|Mount Olive|VA|28059
39763|156|First Fifth|Mountain View|MS|54466
39764|497|Maple |Fairview|OH|45709
39765|148|Maple |Woodland|AR|74854
39766|520|10th 13th|Cedar Grove|OR|90411
39767|967|8th Main|Maple Grove|WV|28252
39768|642|2nd |Mount Vernon|TX|79127
39769|677|11th 3rd|Crossroads|AK|90534
39770|209|Hickory |Providence|NE|66614
39771|175|Lincoln Hillcrest|Oakland|MN|59843
39772|805|Spring |Wildwood|IA|56871
39773|521|Wilson Lincoln|Macedonia|SC|21087
39774|502|Park |Delmar|PA|13957
39775|670|River View|Mountain View|IA|54466
39776|353|West Jackson|Newtown|VA|21749
39777|809|8th Sycamore|Edgewood|NE|60069
39778|559|12th Birch|Liberty|MD|23451
39779|825|Willow Cedar|Altamont|CA|99387
39780|738|Willow Adams|Smith|IA|57317
39781|816|Lakeview Central|Belmont|CA|90191
39782|266|4th Wilson|Franklin|WV|29101
39783|339|Second |Oak Grove|MO|68370
39784|260|Smith |Oakwood|CA|90169
39785|962|Green Park|Greenville|VT|01987
39786|149|Pine Williams|Newport|TX|71521
39787|235|View 11th|Waterloo|TX|71675
39788|79|Johnson |Bridgeport|OH|45817
39789|924|Ridge |Kingston|VA|24975
39790|774|Sunset |Macedonia|UT|81087
39791|758|Park |Jamestown|NC|26867
39792|667|Pine 6th|Greenwood|GA|38828
39793|3|Franklin |Providence|ID|86614
39794|906|Park Franklin|Woodland|KY|44854
39795|200|Lakeview |Spring Hill|WI|56787
39796|598|Chestnut Sixth|Unionville|MI|41711
39797|542|Sixth |Milan|OR|96697
39798|750|Lincoln |Mount Vernon|TN|39127
39799|627|Washington |Shore Acres|KY|42724
39800|212|Madison 12th|Five Forks|MO|62293
39801|||Franklin||59101
39802|28|North |Clifton|CT|08614
39803|966|South |Salem|MD|28048
39804|749|Hill |Stringtown|VA|20162
39805|763|Railroad |Bethesda|IA|55980
39806|838|Park |Clinton|WV|28222
39807|996|Smith |Greenville|WI|51387
39808|217|Ash |Maple Grove|WV|28252
39809|390|Lakeview Center|Edgewood|KY|40069
39810|896|Main Miller|Hopewell|TN|30587
39811|315|Sycamore |Mount Pleasant|TX|72739
39812|359|Spring |Forest Hills|LA|79237
39813|673|3rd |Greenfield|PA|15038
39814|428|Highland Broadway|Greenwood|TX|78828
39815|102|Oak |Concord|AR|74107
39816|948|Church Meadow|Clifton|NE|68014
39817|555|7th |Clifton|MT|68014
39818|834|Church Spruce|Salem|MS|58048
39819|357|15th |Woodland|AL|34854
39820|22|Madison |Georgetown|WV|27057
39821|208|4th Sunset|Arlington|VA|26557
39822|28|Cherry |Riverside|GA|39231
39823|75|Sycamore Hickory|Newtown|WA|91749
39824|512|Oak Birch|Oakwood|IN|40169
39825|249|Williams |Sulphur Springs|NM|88354
39826|22|Forest Forest|Sulphur Springs|OR|98354
39827|69|Main 15th|Kingston|CA|94975
39828|367|2nd Miller|Providence|KS|66614
39829|906|Jackson |Woodville|IL|64289
39830|880|Maple |Newport|TX|71521
39831|47|Adams |Oakland|TX|79843
39832|606|Locust |New Hope|TX|79431
39833||Broadway ||GA|
39834|610|11th |Woodville|NC|24289
39835|622|Willow Cedar|Plainville|MO|66115
39836|544|Church Sixth|Belmont|MT|60191
39837|260|2nd Lee|Point Pleasant|NM|85555
39838|336|Pine |Williamsville|TX|78754
39839|500|Pine Smith|Florence|OH|43394
39840|133|7th |Spring Hill|KY|46787
39841|761|10th Park|Buckingham|GA|34092
39842|711|Hill |Woodland|FL|34854
39843|909|3rd |Clinton|ND|58222
39844|512|Seventh |Union City|NV|88087
39845|717|4th Laurel|Providence|NE|66614
39846|165|Lake |Providence|GA|36614
39847|243|Miller Johnson|Woodland|WV|24854
39848|103|Oak 10th|Hillcrest|GA|33003
39849|633|First Laurel|Mountain View|SC|24466
39850|551|Walnut Lincoln|Wilson|WV|26971
39851|787|Oak Madison|Riverview|TX|79003
39852|434|Johnson |Frenchtown|SD|52629
39853|316|Forest |Deerfield||59840
39854|939|Williams West|Edgewood|GA|30069
39855|686|1st Highland|Fairview|TX|75709
39856|686|3rd 6th|Union Hill|TX|77746
39857|||||65819
39858|458|Dogwood |Arlington|TN|36557
39859|452|Ridge 5th|Maple Grove|OR|98252
39860|217|1st Cedar|Shiloh|VA|29275
39861|172|Second |Union|OK|78721
39862|762|Park |Argyle|NE|68722
39863|337|Sunset 3rd|Unionville|WV|21711
39864|372|Cherry |Mount Pleasant|ID|82739
39865|839|1st Smith|Littleton|AR|76074
39866|799|1st |Green Acres|OH|47683
39867|92|Park |Woodland|GA|34854
39868|95|North Ridge|Fairfield|AL|36192
39869|835|Center Wilson|Buena Vista|AZ|85752
39870|38|Highland Maple|Wilson|MO|66971
39871|735|Seventh |Georgetown|GA|37057
39872|547|14th |Pleasant Grove|OH|44136
39873|763|9th 4th|Empire|NE|64145
39874|95|8th Pine|Riverview|GA|39003
39875|119|Railroad 13th|Edgewood|WI|50069
39876|8|Woodland Second|Springfield|SD|59303
39877|638|Forest 3rd|Redland|GA|36343
39878|508|Mill Pine|Marion|IA|50399
39879|675|Lincoln Locust|Oakwood|IL|60169
39880|826|Johnson |Arcola|MD|21654
39881|934|Pine |Riverdale|MO|69391
39882|889|12th |Green Acres|SD|57683
39883|356|South |Green Acres|MO|67683
39884|801|Twelfth |Highland|OK|79454
39885|357|Ridge |Avery|IN|40194
39886|936|Fourth East|Enon|IA|50965
39887|384|6th Spruce|Summit|TN|30499
39888|983|Ash Valley|Union|OK|78721
39889|26|Cherry 10th|Valley View|KS|65124
39890|876|Maple 2nd|Mount Zion|CO|88054
39891|182|Highland |Unionville|TX|71711
39892|826|Hill Birch|Stringtown|TN|30162
39893|830|Central |Oakland|IA|59843
39894|126|Cedar Miller|White Oak|SC|26668
39895|578|3rd |Mount Olive|TX|78059
39896|613|9th |Cedar Creek|AL|30311
39897|663|Davis 1st|Midway|MS|51904
39898|179|Cedar Hill|White Oak|NE|66668
39899|604|8th |Edgewood|WV|20069
39900|748|Main Railroad|Wilson|ND|56971
39901|899|Seventh |Fairview|IA|55709
39902|704|View Center|Montague|IA|54062
39903|895|Sunset |Waterloo|GA|31675
39904|944|3rd |Springdale|OK|78883
39905|978|Fifth 6th|Kingston|PA|14975
39906|356|1st |Rosewood|OK|72205
39907|322|Oak |Lewisburg|KY|47538
39908|8|7th Cedar|Sunnyside|NE|61952
39909|477|Washington |Clifton|MS|58014
39910|503|3rd |Unionville|MS|51711
39911|298|View |Five Forks|OH|42293
39912|101|Hickory Ash|Enterprise|NC|21757
39913|824|Green Eigth|Franklin|MI|49101
39914|404|Broadway Valley|Pleasant Valley|MT|62477
39915|976|Pine |Clearview|GA|35495
39916|706|Washington |Belmont|WV|20191
39917|29|Church 15th|Pine Grove|GA|34593
39918|560|Fifth |Sunnyside|PA|11952
39919|394|Miller Wilson|Lebanon|KS|62898
39920|717|1st 11th|Edgewood|AZ|80069
39921|32|12th ||MS|
39922|466|Miller |Union|PA|18721
39923|446|13th |Riverside|OR|99231
39924|842|Elm East||LA|
39925|810||Friendship|GA|
39926|379|10th Lake|Williamsville|KY|48754
39927|418|2nd 15th|Buckingham|AR|74092
39928|529|8th Cherry|Wilson|TX|76971
39929|481||||71711
39930|641|Spring Hill|Mount Zion|KS|68054
39931|756|Jefferson |Friendship|MI|44536
39932|641|Fifth 6th|Greenfield|KY|45038
39933|250|Forest Main|Walnut Grove|IN|47752
39934|781|Lakeview 13th|Liberty|WV|23451
39935|782|Mill |Oak Hill|OR|97838
39936|268|5th |Newport|OH|41521
39937|91|Eigth Lake|Fairview|KY|45709
39938|101|Tenth |Waterloo|IA|51675
39939|297|5th |Fairfield|AL|36192
39940|781|Locust |Salem|GA|38048
39941|926|2nd Franklin|Lakewood|FL|38877
39942|901|Main |Jamestown|IA|56867
39943|475|Jackson |Riverdale|NC|29391
39944|835|Madison Lee|Mount Pleasant|IA|52739
39945|593|Railroad Davis|Summit|CO|80499
39946|756|4th |Valley View|IL|65124
39947|409|Walnut |Wilson|AL|36971
39948|123|5th |Edgewood|KS|60069
39949|181|Lake 8th|Brownsville|IN|49310
39950|454|Lincoln Maple|Oakland|IA|59843
39951|730|West |Greenfield|NY|15038
39952|928|Railroad |Jamestown|NY|16867
39953|574|Park |Buena Vista|TX|75752
39954|111|Forest |Glenwood|IL|63511
39955|591|Park 8th|Lakewood|OK|78877
39956|368|Chestnut |Hillcrest|TN|33003
39957|669|Cedar |Woodlawn|OH|44098
39958|102|Franklin |Carpenter|WV|21147
39959|728|Pine 2nd|Cordova|NM|86938
39960|669|Maple Cedar|Belmont|NY|10191
39961|314|Park |Georgetown|MD|27057
39962|898|Spring |Concord|KY|44107
39963|412|8th Johnson|Elkton|TN|33481
39964|902|Laurel Jefferson|Five Forks|KS|62293
39965|304|Main 14th|Bridgeport|KY|45817
39966|958|Sixth |Valley View|MA|05724
39967|809|3rd Cedar|Guilford|MI|44408
39968|356|Poplar Poplar|Hamilton|MO|62808
39969|291|Center |Concord|DE|14107
39970|592|Johnson Church|Shady Grove|IN|42812
39971|891|Sixth |Wright|MS|52814
39972|111|Broadway Fourth|Harmony|WA|95804
39973|375|8th South|Springfield|GA|39303
39974|916|5th 8th|Edgewood|IL|60069
39975|353|Spruce Oak|Highland Park|MN|56534
39976|873|Sunset |Buena Vista|MI|45752
39977|260|Valley |Highland|IN|49454
39978|956|Washington 11th|Highland Park|MI|46534
39979|960|Cedar 1st|Buena Vista|MD|25752
